Affaire; OT;Lot;Date début;TRI;Rep;Quantité Besoin;Quantité en préparation;Quantité sortie;Référence interne;Désignation produit;Statut du projet
1935;1935-4-504-F7W;504;2025-10-28;ECD;6565;1,00000;1,00000;0,00;5000001668;Connect Male 3 pôles Noir;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6471;1,00000;1,00000;0,00;5000001668;Connect Male 3 pôles Noir;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6470;1,00000;1,00000;0,00;5000001668;Connect Male 3 pôles Noir;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;1,00000;0,00000;1,00;5000003374;Connect PE-F 6-10mm Gris-3442800017;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;1,00000;0,00000;1,00;5000003374;Connect PE-F 6-10mm Gris-3442800017;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;Début ligne 3G;1,00000;1,00000;0,00;5000003374;Connect PE-F 6-10mm Gris-3442800017;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;1,00000;0,00000;1,00;5000003373;Connect PE-F 6-10mm Noir-3442800018;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;1,00000;0,00000;1,00;5000003372;Connect PE-M 6-10mm Gris-3442800021;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;1,00000;0,00000;1,00;5000001716;Cordon M/F 3G1,5 B2m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;6,00000;0,00000;6,00;5000001718;Cordon M/F 3G1,5 B3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;7,00000;0,00000;7,00;5000001718;Cordon M/F 3G1,5 B3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;10,00000;0,00000;10,00;5000001718;Cordon M/F 3G1,5 B3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9133;1,00000;1,00000;0,00;5000001720;Cordon M/F 3G1,5 B4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9133;1,00000;1,00000;0,00;5000001720;Cordon M/F 3G1,5 B4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;13,00000;0,00000;13,00;5000001720;Cordon M/F 3G1,5 B4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;14,00000;0,00000;14,00;5000001720;Cordon M/F 3G1,5 B4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;15,00000;0,00000;15,00;5000001720;Cordon M/F 3G1,5 B4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;1,00000;0,00000;1,00;5000001722;Cordon M/F 3G1,5 B5m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;2,00000;0,00000;2,00;5000001722;Cordon M/F 3G1,5 B5m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9132;1,00000;1,00000;0,00;5000001724;Cordon M/F 3G1,5 B6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9133;1,00000;1,00000;0,00;5000001724;Cordon M/F 3G1,5 B6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;2,00000;0,00000;2,00;5000001724;Cordon M/F 3G1,5 B6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;5,00000;0,00000;5,00;5000001724;Cordon M/F 3G1,5 B6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;5,00000;0,00000;5,00;5000001724;Cordon M/F 3G1,5 B6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;1,00000;0,00000;1,00;5000001726;Cordon M/F 3G1,5 B7m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9133;1,00000;1,00000;0,00;5000001728;Cordon M/F 3G1,5 B8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;2,00000;0,00000;2,00;5000001728;Cordon M/F 3G1,5 B8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;1,00000;0,00000;1,00;5000001715;Cordon M/F 3G1,5 N2m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6465;1,00000;0,00000;1,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6601;1,00000;1,00000;0,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6602;1,00000;1,00000;0,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6598;1,00000;1,00000;0,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6568;1,00000;1,00000;0,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6567;1,00000;1,00000;0,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6565;1,00000;1,00000;0,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6564;1,00000;1,00000;0,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;5,00000;0,00000;5,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;5,00000;0,00000;5,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;6,00000;0,00000;6,00;5000001717;Cordon M/F 3G1,5 N3m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6466;1,00000;0,00000;1,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1216;1,00000;0,00000;1,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;1,00000;0,00000;1,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;1,00000;0,00000;1,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;1,00000;0,00000;1,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6570;1,00000;1,00000;0,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6475;1,00000;1,00000;0,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6472;1,00000;1,00000;0,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9132;1,00000;1,00000;0,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9132;1,00000;1,00000;0,00;5000001719;Cordon M/F 3G1,5 N4m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;2477;1,00000;0,00000;1,00;5000001721;Cordon M/F 3G1,5 N5m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6604;1,00000;1,00000;0,00;5000001721;Cordon M/F 3G1,5 N5m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;1,00000;0,00000;1,00;5000001723;Cordon M/F 3G1,5 N6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;1,00000;0,00000;1,00;5000001723;Cordon M/F 3G1,5 N6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6599;1,00000;1,00000;0,00;5000001723;Cordon M/F 3G1,5 N6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6474;1,00000;1,00000;0,00;5000001723;Cordon M/F 3G1,5 N6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;2,00000;0,00000;2,00;5000001723;Cordon M/F 3G1,5 N6m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9132;1,00000;1,00000;0,00;5000001725;Cordon M/F 3G1,5 N7m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9133;1,00000;1,00000;0,00;5000001725;Cordon M/F 3G1,5 N7m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6468;1,00000;0,00000;1,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6600;1,00000;1,00000;0,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6603;1,00000;1,00000;0,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6569;1,00000;1,00000;0,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6566;1,00000;1,00000;0,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;2,00000;0,00000;2,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;2,00000;0,00000;2,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;3,00000;0,00000;3,00;5000001727;Cordon M/F 3G1,5 N8m;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6476;1,00000;1,00000;0,00;5000003395;Cordon M/F 6m 1,5² Noir;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;2,00000;0,00000;2,00;5000003389;Cordon M/F Gris 4m 1,5² Blanc;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;1,00000;0,00000;1,00;5000003397;Cordon M/F Gris 6m 1,5² Blanc;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;1,00000;0,00000;1,00;5000003390;Cordon M/F Noir 4m 1,5² Blanc;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;1,00000;0,00000;1,00;5000003394;Cordon M/F Noir 5m 1,5² Blanc;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;1,00000;0,00000;1,00;5000003406;Cordon M/F Noir 8m 1,5² Blanc;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9132;1,00000;1,00000;0,00;770-685;Distr H Blanc Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9133;1,00000;1,00000;0,00;770-685;Distr H Blanc Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;12,00000;0,00000;12,00;770-685;Distr H Blanc Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;13,00000;0,00000;13,00;770-685;Distr H Blanc Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;14,00000;0,00000;14,00;770-685;Distr H Blanc Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6470;1,00000;0,00000;1,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6468;1,00000;0,00000;1,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6466;1,00000;0,00000;1,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6465;1,00000;0,00000;1,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;2477;1,00000;0,00000;1,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1216;1,00000;0,00000;1,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6600;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6602;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6603;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6604;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6598;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6570;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6569;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6568;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6566;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6564;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6475;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6474;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6472;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6471;1,00000;1,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6601;2,00000;2,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6599;2,00000;2,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6567;2,00000;2,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6565;2,00000;2,00000;0,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;8,00000;0,00000;8,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;8,00000;0,00000;8,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;8,00000;0,00000;8,00;770-635;Distr H Noir 3 Connect 1M/2F 3 pôle;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;2,00000;0,00000;2,00;SA042510;Distri noir 3 poles 1E/5S (770-608);En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9132;1,00000;1,00000;0,00;5000001709;Distrib 3 poles en H blanc 1M/3F;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;9133;1,00000;1,00000;0,00;5000001709;Distrib 3 poles en H blanc 1M/3F;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;6,00000;0,00000;6,00;5000001709;Distrib 3 poles en H blanc 1M/3F;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1170;7,00000;0,00000;7,00;5000001709;Distrib 3 poles en H blanc 1M/3F;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1169;7,00000;0,00000;7,00;5000001709;Distrib 3 poles en H blanc 1M/3F;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1171;1,00000;0,00000;1,00;5000001705;Distrib 3 poles en H noir 1M/3F;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;504;12,00000;0,00000;12,00;5000001733;E_WINSTA Cordon noir 3m 3G1,5 M/--;En cours
1935;1935-4-504-F7W;504;2025-10-28;INE;504;31,00000;0,00000;31,00;5000001735;E_WINSTA Cordon noir 4m 3G1,5 M/--;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;2,00000;0,00000;2,00;5000003376;Répartiteur 1E/3S Gris;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;6476;1,00000;1,00000;0,00;5000003375;Répartiteur 1E/3S Noir;En cours
1935;1935-4-504-F7W;504;2025-10-28;ECD;1217;2,00000;0,00000;2,00;5000003375;Répartiteur 1E/3S Noir;En cours
1935;1935-5-0742D-B5C;505;2025-12-22;B5C;CDC;10,50000;0,00000;12,00;SA045839;CC (CCR1) HDF 54/100 BD EZ (x648m);En cours
1935;1935-5-0742D-B5C;505;2025-12-22;B5C;CDC;30,20000;0,00000;33,00;SA045840;CC (CCR2) HDF 54/200 BD EZ (x288m);En cours
1935;1935-5-0742D-B5C;505;2025-12-22;B5C;CDC;1,50000;0,00000;0,00;SA045841;CC (CCR3) HDF 54/300 BD EZ (x288m);En cours
1935;1935-5-0742D-B5C;505;2025-12-22;B5C;CDC;19,80000;0,00000;21,00;SA045841;CC (CCR3) HDF 54/300 BD EZ (x288m);En cours
1935;1935-5-0742D-B5C;505;2025-12-22;B5C;CDC;59,90000;0,00000;60,00;SA045842;CC (CCR4) CF 54/400 BS EZ (x198m);En cours
1935;1935-5-0742D-B5C;505;2025-12-22;B5C;CDC;28,60000;0,00000;30,00;SA045843;CC (CCR5) CF 54/500 BS EZ (x99m);En cours
1935;1935-5-505-B7C2;505;2025-11-27;B7C;CDC;4,00000;0,00000;4,00;SA031828;CC (C0,5) CF54/50 BS EZ;En cours
1935;1935-5-505-B7C2;505;2025-11-27;B7C;CDC;93,30000;0,00000;93,30;SA045839;CC (CCR1) HDF 54/100 BD EZ (x648m);En cours
1935;1935-5-505-B7C2;505;2025-11-27;B7C;CDC;3,70000;0,00000;3,70;SA045840;CC (CCR2) HDF 54/200 BD EZ (x288m);En cours
1935;1935-5-505-B7C2;505;2025-11-27;B7C;CDC;6,10000;0,00000;6,10;SA045841;CC (CCR3) HDF 54/300 BD EZ (x288m);En cours
1935;1935-5-505-B7C2;505;2025-11-27;B7C;CDC;18,00000;0,00000;18,00;SA045842;CC (CCR4) CF 54/400 BS EZ (x198m);En cours
1935;1935-5-505-F7B;505;2025-10-28;ORD;DATA CENTER 2;1,00000;0,00000;0,00;SA052908;Appareillage-Prise EL- Rep YDATA02;En attente
1935;1935-5-505-F7B;505;2025-10-28;ORD;EERS;1,00000;0,00000;0,00;SA052908;Appareillage-Prise EL- Rep YDATA02;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;DATA CENTER 2;1,00000;0,00000;0,00;SA052845;Appareillage-Prise EL-Rep X021;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;EERS;1,00000;0,00000;0,00;SA052845;Appareillage-Prise EL-Rep X021;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;IT STORE 13 1005 02;1,00000;0,00000;0,00;SA052845;Appareillage-Prise EL-Rep X021;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;DATA CENTER 2;1,00000;0,00000;0,00;4000026279;Appareillage-Prise EL-Rep Y102;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;EERS;1,00000;0,00000;0,00;4000026279;Appareillage-Prise EL-Rep Y102;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;IT STORE 13 1005 02;1,00000;0,00000;0,00;4000026279;Appareillage-Prise EL-Rep Y102;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;CREW STAIRS;2,00000;0,00000;0,00;4000026279;Appareillage-Prise EL-Rep Y102;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;EERS;1,00000;0,00000;0,00;4000026285;Appareillage-Prise EL-Rep Y108;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;CREW STAIRS;10,00000;0,00000;0,00;SA051839;Eclairage - Luminaire - Rep A007;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;EERS;2,00000;0,00000;0,00;SA051953;Eclairage - Luminaire - Rep F001;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;EL;2,00000;0,00000;0,00;SA051953;Eclairage - Luminaire - Rep F001;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;IT STORE 13 1005 02;2,00000;0,00000;0,00;SA051954;Eclairage - Luminaire - Rep F002;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;EERS;3,00000;0,00000;0,00;SA051954;Eclairage - Luminaire - Rep F002;En attente
1935;1935-5-505-F7B;505;2025-10-28;ECD;DATA CENTER 2;9,00000;0,00000;0,00;SA051954;Eclairage - Luminaire - Rep F002;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;XCOM;6,00000;0,00000;0,00;WAG769-102/000-00;Connect Femelle X-COM 1C/2P/Bleu;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;2564;1,00000;0,00000;1,00;92.931.5053.0;Connect GST18i3F à vis Blanc double;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;1221;2,00000;0,00000;2,00;92.931.5053.0;Connect GST18i3F à vis Blanc double;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;9142;6,00000;0,00000;6,00;92.931.5053.0;Connect GST18i3F à vis Blanc double;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;1173;9,00000;0,00000;9,00;92.931.5053.0;Connect GST18i3F à vis Blanc double;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;1174;10,00000;0,00000;10,00;92.931.5053.0;Connect GST18i3F à vis Blanc double;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;1172;10,00000;0,00000;10,00;92.931.5053.0;Connect GST18i3F à vis Blanc double;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;XCOM;6,00000;0,00000;0,00;WAG769-102;Connecteur F 1C avec détromp, 2 pol;En attente
1935;1935-5-505-F7C;505;2025-10-28;RDI;XCOM;7,00000;0,00000;0,00;WAG769-102/000-01;Connecteur Femelle X-COM orange;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;1174;1,00000;0,00000;1,00;92.931.3053.0;Connecteur GST18i3 F à vis Blanc;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;2564;1,00000;0,00000;1,00;92.931.3053.0;Connecteur GST18i3 F à vis Blanc;En attente
1935;1935-5-505-F7C;505;2025-10-28;DHA;1172;1,00000;0,00000;1,00;92.931.3053.0;Connecteur GST18i3 F à vis Blanc;En attente
1935;1935-5-505-F7E;505;2025-10-28;DHA;2505;2,00000;0,00000;0,00;SuppEL_068_M6_I;Support type SuppEL_068_M6 - 316L;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1388;20,00000;0,00000;0,00;SuppEL_068_M6_I;Support type SuppEL_068_M6 - 316L;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1389;22,00000;0,00000;0,00;SuppEL_068_M6_I;Support type SuppEL_068_M6 - 316L;En cours
1935;1935-5-505-F7E;505;2025-10-28;SCD;DDP Balcon;1,00000;0,00000;0,00;SuppEL_278_I;Support type SuppEL_278 - inox 316;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;2505;1,00000;0,00000;1,00;SuppEL_331_IA;Support type SuppEL_331A -inox 316L;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1388;10,00000;0,00000;10,00;SuppEL_827_I;Support type SuppEL_827 - inox 316;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1389;11,00000;0,00000;11,00;SuppEL_827_I;Support type SuppEL_827 - inox 316;En cours
1935;1935-5-505-F7E;505;2025-10-28;SCD;DDP Balcon;1,00000;0,00000;0,00;SA038821;Traversée de câbles RS25 AISI 316;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;2505;1,00000;0,00000;0,00;SA031553;Traversée de câbles RS31 AISI 316;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1388;10,00000;0,00000;0,00;SA031553;Traversée de câbles RS31 AISI 316;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1389;11,00000;0,00000;0,00;SA031553;Traversée de câbles RS31 AISI 316;En cours
1935;1935-5-505-F7E;505;2025-10-28;SCD;DDP Balcon;1,00000;0,00000;1,00;SA038832I;Traversée de câbles SLRS25 INOX;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;2505;1,00000;0,00000;1,00;SA031561i;Traversee de cables SLRS31 INOX;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1388;10,00000;0,00000;10,00;SA031561i;Traversee de cables SLRS31 INOX;En cours
1935;1935-5-505-F7E;505;2025-10-28;DHA;1389;11,00000;0,00000;11,00;SA031561i;Traversee de cables SLRS31 INOX;En cours
1935;1935-5-505-F7E;505;2025-10-28;SCD;Tresse;1,00000;0,00000;0,00;TRESRI316-150-6;Tresse masse inox lg150mm - M6;En cours
1935;1935-5-505-F7F;505;2025-10-28;RDI;-;4,00000;0,00000;4,00;SA053492;Bretelles BDI-12M (4000492938);En attente
1935;1935-5-505-F7F;505;2025-10-28;RDI;-;1,00000;0,00000;1,00;SA053490;Bretelles BDI-6M (4000492936);En attente
1935;1935-5-505-F7F;505;2025-10-28;RDI;-;3,00000;0,00000;3,00;SA053490;Bretelles BDI-6M (4000492936);En attente
1935;1935-5-505-F7F;505;2025-10-28;RDI;-;1,00000;1,00000;0,00;SA053491;Bretelles BDI-9M (4000492937);En attente
1935;1935-5-505-F7F;505;2025-10-28;RDI;-;1,00000;1,00000;0,00;SA053491;Bretelles BDI-9M (4000492937);En attente
1935;1935-5-505-F7F;505;2025-10-28;RDI;-;2,00000;2,00000;0,00;SA053491;Bretelles BDI-9M (4000492937);En attente
1935;1935-5-505-F7F;505;2025-10-28;RDI;REX Aurel;3,00000;0,00000;0,00;SA053491;Bretelles BDI-9M (4000492937);En attente
1935;1935-5-505-F7F;505;2025-10-28;BDIHA;-;5,00000;0,00000;5,00;SA053501;Bretelles BDIHA-12M (4000492991);En attente
1935;1935-5-505-F7F;505;2025-10-28;BDIHA;REX Aurel;3,00000;0,00000;0,00;SA053502;Bretelles BDIHA-15M (4000492992);En attente
1935;1935-5-505-F7F;505;2025-10-28;BDIHA;-;15,00000;0,00000;15,00;SA053502;Bretelles BDIHA-15M (4000492992);En attente
1935;1935-5-505-F7F;505;2025-10-28;BDIHA;-;2,00000;0,00000;2,00;4000492994;Bretelles BDIHA-21M;En attente
1935;1935-5-505-F7F;505;2025-10-28;BDIHA;-;3,00000;0,00000;3,00;SA053500;Bretelles BDIHA-9M (4000492990);En attente
1935;1935-5-505-F7F;505;2025-10-28;F7F;Faisceau;4,00000;0,00000;4,00;4CB0.17;Bretelles ORD 4 CB 0.17;En attente
1935;1935-5-505-F7F;505;2025-10-28;F7F;Faisceau;1,00000;0,00000;1,00;4CB0.20;Bretelles ORD 4 CB 0.20;En attente
1935;1935-5-505-F7F;505;2025-10-28;F7F;Faisceau;5,00000;0,00000;5,00;4CB0.26;Bretelles ORD 4 CB 0.26;En attente
1935;1935-5-505-F7F;505;2025-10-28;F7F;Faisceau;3,00000;0,00000;3,00;5CB0.17;Bretelles ORD 5CB 0.17;En attente
