Date du jour;Affaire Maitre;Identifiant du projet;Trigramme;Repere;Type M-O;Libellé de la tâche;Qte Prévue;Qte Réalisée;Charge prévisionnelle;VBTR;Charge restante;Avancement effectif;TP;type Ot;Lot; Zone;Stade;Monteur;Code du responsable;Code libre Table
2026-03-11;1935;1935-4-LP09-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;1,0000;1,0000;1,00;1,00;0,00;99,99;0,00;Etudes;464;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP09-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;2,0000;2,0000;2,00;2,00;0,00;99,99;0,00;Etudes;464;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP09-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;464;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP09-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;464;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP09-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;1,0000;1,0000;1,00;1,00;0,00;99,99;0,00;Etudes;464;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP16-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;1,0000;1,0000;1,00;1,00;0,00;99,99;0,00;Etudes;474;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP16-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;1,0000;1,0000;1,00;1,00;0,00;99,99;0,00;Etudes;474;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP16-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;474;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP16-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;474;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;1,0000;0,0000;1,00;0,00;1,00;0,00;0,00;Etudes;584;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;1,0000;0,0000;1,00;0,00;1,00;0,00;0,00;Etudes;584;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;2,0000;2,0000;2,00;2,00;0,00;99,99;0,00;Etudes;584;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;-4,00;99,99;2,00;Etudes;584;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;584;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;584;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;584;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,0000;0,50;0,00;0,50;0,00;0,00;Etudes;584;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,0000;0,50;0,00;0,50;0,00;0,00;Etudes;584;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP20-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;3,0000;0,0000;3,00;0,00;3,00;0,00;0,00;Etudes;584;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6A-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6A-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6A-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6A-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6A-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;2,0000;2,0000;2,00;2,00;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6B-PELP;-;-;Heure_Mod;LIGNE A MODIFIER;1,0000;1,0000;1,00;1,00;0,00;99,99;0,00;Etudes;484;PELP;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6B-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6B-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6B-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;0,5000;0,5000;0,50;0,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-4-LP6B-PFDCG;-;-;Heure_Mod;LIGNE A MODIFIER;1,5000;1,5000;1,50;1,50;0,00;99,99;0,00;Etudes;484;PFDCG;Prep;Gestal;AFF;ETUDE
2026-03-11;1935;1935-5-0102B-B5C;Auto;Pointage;MODefaut;MO PAR DEFAUT;0,0100;0,0000;0,01;0,00;-55,49;0,00;50,50;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425A004;CC_C3;CDC de type fil largeur 300;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425A007;CC_C1;CDC de type fil largeur 100;1,9000;1,9000;1,69;1,69;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425C004;CC_DAT2;Fitting Cabletray ph1 DAT200 in ZE;2,9000;2,9000;3,71;3,71;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425B038;CC_C2;CDC de type fil largeur 200;1,7000;1,7000;1,55;1,55;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425B036;CC_C3;CDC de type fil largeur 300;0,4000;0,4000;0,37;0,37;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425A024;CC_C2;CDC de type fil largeur 200;1,7000;1,7000;1,55;1,55;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425B018;CC_C4;CDC de type fil largeur 400;0,4000;0,4000;0,37;0,37;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425B028;CC_C3;CDC de type fil largeur 300;0,1000;0,1000;0,09;0,09;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425E065;CC_C1;CDC de type fil largeur 100;2,2000;2,2000;1,96;1,96;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425E133;CC_C1;CDC de type fil largeur 100;1,0000;1,0000;0,89;0,89;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425B042;CC_C3;CDC de type fil largeur 300;0,4000;0,4000;0,37;0,37;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425A014;CC_C1;CDC de type fil largeur 100;0,5000;0,5000;0,45;0,45;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425B026;CC_C3;CDC de type fil largeur 300;2,2000;2,2000;2,02;2,02;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425B032;CC_C3;CDC de type fil largeur 300;1,4000;1,4000;1,29;1,29;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425D002;CC_C1;CDC de type fil largeur 100;2,3000;2,3000;2,05;2,05;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425B020;CC_C4;CDC de type fil largeur 400;2,1000;2,1000;1,93;1,93;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425E152;CC_C3;CDC de type fil largeur 300;0,8000;0,8000;0,74;0,74;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425B022;CC_C3;CDC de type fil largeur 300;0,1000;0,1000;0,09;0,09;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425E172;CC_C1;CDC de type fil largeur 100;0,3000;0,3000;0,27;0,27;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425A000;CC_C1;CDC de type fil largeur 100;2,2000;2,2000;1,96;1,96;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425A016;CC_C2;CDC de type fil largeur 200;0,5000;0,5000;0,46;0,46;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425A018;CC_C2;CDC de type fil largeur 200;2,0000;2,0000;1,82;1,82;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425B044;CC_C2;CDC de type fil largeur 200;1,9000;1,9000;1,73;1,73;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425D000;CC_C2;CDC de type fil largeur 200;2,8000;2,8000;2,55;2,55;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425A005;CC_C3;CDC de type fil largeur 300;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425E160;CC_C2;CDC de type fil largeur 200;2,2000;2,2000;2,00;2,00;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;425E162;CC_C2;CDC de type fil largeur 200;2,8000;2,8000;2,55;2,55;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425A009;CC_C1;CDC de type fil largeur 100;0,3000;0,3000;0,27;0,27;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5C;V425A022;CC_C3;CDC de type fil largeur 300;0,4000;0,4000;0,37;0,37;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5T;V425B030-Surbau Acier SB 310x210 R1;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;1,0000;2,00;2,00;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0102B-B5C;B5T;V425A003-Surbau Acier SB 310x210 R1;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;1,0000;2,00;2,00;0,00;99,99;0,00;10_Phase 1 CDC;425;B5C;Bloc;Gestal;dts;MONTA
2026-03-11;1935;1935-5-0222A-B5C;Auto;Pointage;MODefaut;MO PAR DEFAUT;0,0100;0,0000;0,01;0,00;0,01;0,00;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435E142;CC_C3;CDC de type fil largeur 300;0,4000;0,4000;0,37;0,37;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435E140;CC_C3;CDC de type fil largeur 300;5,1000;5,1000;4,69;4,69;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435D014;CC_C1;CDC de type fil largeur 100;1,0000;1,0000;0,89;0,89;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435B042;CC_C2;CDC de type fil largeur 200;0,4000;0,4000;0,36;0,36;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435B004;CC_C2;CDC de type fil largeur 200;1,3000;1,3000;1,18;1,18;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435E010;CC_C1;CDC de type fil largeur 100;0,5000;0,5000;0,45;0,45;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435E018;CC_C1;CDC de type fil largeur 100;0,5000;0,5000;0,45;0,45;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435E028;CC_C1;CDC de type fil largeur 100;0,5000;0,5000;0,45;0,45;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435E003;CC_C1;CDC de type fil largeur 100;0,5000;0,5000;0,45;0,45;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435E006;CC_C3;CDC de type fil largeur 300;0,6000;0,6000;0,55;0,55;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;V435B046;CC_C4;CDC de type fil largeur 400;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435A062;CC_C1;CDC de type fil largeur 100;0,4000;0,4000;0,36;0,36;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;435B020;CC_C2;CDC de type fil largeur 200;2,4000;2,4000;2,18;2,18;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;V435A026;CC_C3;CDC de type fil largeur 300;1,2000;1,2000;1,10;1,10;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;V435A064;CC_C2;CDC de type fil largeur 200;1,8000;1,8000;1,64;1,64;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;V435B018;CC_C3;CDC de type fil largeur 300;3,7000;3,7000;3,40;3,40;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5C;V435D000;CC_C2;CDC de type fil largeur 200;1,9000;1,9000;1,73;1,73;0,00;99,99;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222A-B5C;B5T;V435B044-Surbau Acier SB 410x210 R1;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;0,0000;2,00;0,00;2,00;0,00;0,00;10_Phase 1 CDC;435;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;Auto;Pointage;MODefaut;MO PAR DEFAUT;0,0100;0,0000;0,01;0,00;0,01;0,00;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;V445C052;CC_DAT2;Fitting Cabletray ph1 DAT200 in ZE;6,0000;0,0000;7,68;0,00;7,68;0,00;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;V445C052;CC_DAT2;Fitting Cabletray ph1 DAT200 in ZE;2,2000;0,0000;2,82;0,00;2,82;0,00;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445D004;CC_C2;CDC de type fil largeur 200;2,1000;2,1000;1,91;1,91;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B306;CC_C3;CDC de type fil largeur 300;2,4000;2,4000;2,21;2,21;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B226;CC_C3;CDC de type fil largeur 300;1,4000;1,4000;1,29;1,29;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B224;CC_C2;CDC de type fil largeur 200;2,4000;2,4000;2,18;2,18;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B222;CC_C2;CDC de type fil largeur 200;2,4000;2,4000;2,18;2,18;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B220;CC_C3;CDC de type fil largeur 300;2,2000;2,2000;2,02;2,02;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B216;CC_C3;CDC de type fil largeur 300;1,2000;1,2000;1,10;1,10;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B210;CC_C2;CDC de type fil largeur 200;0,5000;0,5000;0,46;0,46;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445A262;CC_C3;CDC de type fil largeur 300;1,5000;1,5000;1,38;1,38;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;V445B260;CC_C3;CDC de type fil largeur 300;1,9000;1,9000;1,75;1,75;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445D042;CC_C1;CDC de type fil largeur 100;11,4000;11,4000;10,15;10,15;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445D008;CC_C2;CDC de type fil largeur 200;2,5000;2,5000;2,28;2,28;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B218;CC_C3;CDC de type fil largeur 300;3,4000;3,4000;3,13;3,13;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B212;CC_C3;CDC de type fil largeur 300;2,3000;2,3000;2,12;2,12;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445A080;CC_C3;CDC de type fil largeur 300;2,0000;2,0000;1,84;1,84;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;V445B142;CC_C2;CDC de type fil largeur 200;2,5000;2,5000;2,28;2,28;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;V445B140;CC_C4;CDC de type fil largeur 400;2,0000;2,0000;1,84;1,84;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;V445A246;CC_C3;CDC de type fil largeur 300;1,9000;1,9000;1,75;1,75;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445A128;CC_C3;CDC de type fil largeur 300;1,5000;1,5000;1,38;1,38;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B154;CC_C3;CDC de type fil largeur 300;2,1000;2,1000;1,93;1,93;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445B228;CC_C3;CDC de type fil largeur 300;6,1000;6,1000;5,61;5,61;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445A136;CC_C3;CDC de type fil largeur 300;2,4000;2,4000;2,21;2,21;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445E028;CC_C3;CDC de type fil largeur 300;2,5000;2,5000;2,30;2,30;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445E020;CC_C3;CDC de type fil largeur 300;4,6000;4,6000;4,23;4,23;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445E030;CC_C1;CDC de type fil largeur 100;0,2000;0,2000;0,18;0,18;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5C;445E032;CC_C3;CDC de type fil largeur 300;7,5000;7,5000;6,90;6,90;0,00;99,99;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5T;V445B236-Surbau Acier SB 410x210 R1;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;0,0000;2,00;0,00;2,00;0,00;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5T;V445B136-Surbau Acier SB 410x210 R1;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;0,0000;2,00;0,00;2,00;0,00;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5T;V445A300-Surbau Acier SB 410x210 R1;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;0,0000;2,00;0,00;2,00;0,00;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222B-B5C;B5T;V445A212-Surbau Acier SB 410x210 R1;TR_SB;TRAVERSEE DE TYPE SURBAU OU ROXTEC;1,0000;0,0000;2,00;0,00;2,00;0,00;0,00;10_Phase 1 CDC;445;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222C-B5C;Auto;Pointage;MODefaut;MO PAR DEFAUT;0,0100;0,0000;0,01;0,00;0,01;0,00;0,00;10_Phase 1 CDC;455;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222C-B5C;B5C;455C006;CC_DAT5;Fitting Cabletray Ph1 DAT500 in ZE;1,9000;1,9000;4,85;4,85;0,00;99,99;0,00;10_Phase 1 CDC;455;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222C-B5C;B5C;455C006;CC_DAT5;Fitting Cabletray Ph1 DAT500 in ZE;2,0000;2,0000;5,10;5,10;0,00;99,99;0,00;10_Phase 1 CDC;455;B5C;Bloc;Gestal;AFF;MONTA
2026-03-11;1935;1935-5-0222C-B5C;B5C;455C006;CC_DAT5;Fitting Cabletray Ph1 DAT500 in ZE;2,0000;2,0000;5,10;5,10;0,00;99,99;0,00;10_Phase 1 CDC;455;B5C;Bloc;Gestal;AFF;MONTA
